77.789,46.477,345.438,-153.261,-31.439,-19.284
150.368,32.65,340.247,-157.207,-22.497,-18.32
205.664,24.01,366.167,-159.315,-18.504,-18.392
224.679,67.232,357.515,-163.233,-21.275,-19.083
212.026,238.86,312.93,-170.667,-40.458,27.142
