1070.699,80.653,1320.356,8.663,46.349,174.406
1079.807,62.997,1328.276,7.742,45.783,174.341
1062.938,99.425,1345.556,9.831,44.711,174.214
1053.27,80.202,1329.939,8.749,45.788,174.341
