1076.825,80.846,1301.657,8.048,45.106,175.355
1034.684,78.073,1311.911,11.374,46.564,171.009
1065.142,84.906,1318.324,15.24,47.761,166.137
1058.193,27.054,1330.016,20.867,49.305,154.504
1051.706,88.75,1338.09,13.727,47.651,168.158
1093.449,87.412,1293.808,13.943,43.354,168.806
