36.1929,-44.1366,460.023
-15.1666,-24.8819,413.739
-5.43508,-1.19298,412.549
65.9682,91.6189,454.05
115.837,38.5126,429.404
89.5539,15.6519,389.326
33.6511,10.6497,443.823
97.8581,58.8476,412.978
40.1047,65.9869,426.72
